Date,ABCB4,BBAS3,BBDC4,BPAN4,BTOW3,CGAS3,CMIG4,CSNA3,CYRE3,ELET3,ELPL4,ENBR3,EQTL3,EZTC3,FIBR3,GOAU4,HGTX3,ITUB4,LAME4,LREN3,MRVE3,MYPK3,PETR4,POMO4,QGEP3,RAPT4,SAPR4,SBSP3,SUZB5,TUPY3,USIM5,VALE5,WEGE3
12/29/2014,7.896022,20.914537,21.630186,2.24335,23.299999,28.007029,11.608469,5.418154,10.622851,5.92,8.679602,7.959749,25.783684,16.132246,29.581551,11.204728,17.534636,25.676497,14.035172,12.312263,6.744228,11.37444,10.28,3.124336,6.772251,4.5515,4.455328,16.578135,10.583601,16.746132,5.2,18.096872,14.334208
12/30/2014,8.205994,20.458378,21.483126,2.343054,22.440001,28.602919,11.26553,5.168085,10.661409,5.8,8.333186,7.963542,26.171053,16.355299,29.027954,11.204728,17.753817,25.528917,14.08419,12.373759,6.63802,11.37444,10.02,3.096442,6.87732,4.599719,4.417247,15.913886,10.555454,16.80261,5.05,18.012569,14.320168
1/2/2015,7.873967,19.494413,21.017445,2.293201,21.99,28.602919,10.974033,4.843602,10.073392,5.66,8.852807,7.75047,25.982092,16.02816,28.840448,10.728775,17.27162,24.973949,13.773718,12.28156,6.399052,11.076045,9.36,2.873268,6.648077,4.474356,4.522668,15.71742,10.302123,15.531825,4.79,17.544226,14.535439
1/5/2015,7.811227,19.089897,21.066507,2.153615,21.129999,27.649496,10.691109,4.661005,10.333662,5.55,9.026015,7.528522,25.301834,15.121231,28.679728,10.163581,16.789415,25.099445,13.283548,11.940166,6.283992,10.535332,8.61,2.891868,6.208692,4.271848,4.208048,15.71742,10.123853,15.409454,4.5,17.356886,14.451204
1/6/2015,7.623002,19.356707,21.759583,2.143645,21.26,27.649496,10.5968,4.978146,10.622851,5.6,9.353184,7.546278,26.293877,15.500373,28.929741,11.22456,16.482557,25.505426,13.74921,12.077666,6.399052,10.348801,8.33,2.929059,5.826619,4.358634,4.208048,15.67064,10.724341,15.155295,4.72,18.068771,14.231252
1/7/2015,7.472429,20.20878,22.62426,2.133674,21.07,27.411142,10.5968,5.516324,10.902399,5.8,8.795072,7.857006,26.171053,15.968718,29.313684,11.997984,16.833252,26.428238,13.969786,12.283159,6.664572,10.815035,8.67,3.012746,6.09407,4.532216,4.32603,15.998087,10.658663,15.136469,5,18.724455,14.207853
1/8/2015,7.478699,20.277634,22.740826,2.193497,20.360001,26.517336,10.511065,5.38178,10.989155,5.69,8.746959,8.078957,25.982092,15.901835,28.751162,11.809586,17.078737,26.841625,13.724701,12.297755,6.699975,11.243886,9.18,3.040641,6.208692,4.705789,4.48334,16.05422,10.564837,15.155295,4.75,18.827492,14.390365
1/9/2015,7.365767,19.39974,21.753445,2.213438,20.25,26.511375,10.142406,5.179963,10.40114,5.57,8.323563,7.741592,24.612127,15.128674,28.197565,11.105572,16.657907,25.667814,13.291071,11.86087,6.407901,11.225196,9.4,3.049946,6.19914,4.561141,4.404686,15.679996,10.377185,14.948205,4.56,18.565216,14.306129
1/12/2015,7.277925,19.064074,21.36705,2.213438,19.9,26.219364,9.808042,5.141521,10.169789,5.57,8.111867,7.714959,24.5082,14.749531,28.027914,10.857679,16.061728,25.047726,13.168385,12.022667,6.24859,11.197301,8.91,2.956955,5.721549,4.464714,4.32603,15.464819,10.208296,14.96703,4.38,18.52775,14.22657
1/13/2015,7.403412,18.952188,21.434469,2.163586,20.02,26.219364,9.945217,4.862823,10.169789,5.52,8.179225,7.70608,24.5082,15.09147,27.688618,10.510631,15.781174,25.01825,13.438294,11.982174,6.337096,11.141322,9,2.975555,5.88393,4.329709,4.404686,14.594746,10.020644,15.211774,4.22,18.686989,14.306129
1/14/2015,7.372039,19.089897,21.661448,2.173556,19.709999,26.803324,9.996657,4.689837,10.131231,5.64,8.313941,7.830372,24.763296,15.009706,27.527899,10.034678,15.956518,25.188055,13.479125,11.877068,6.213187,10.721769,8.74,2.966259,5.587823,4.300784,4.428282,14.416989,9.926818,14.825833,4.09,17.235115,14.507361
1/15/2015,7.215186,18.9694,21.440603,2.173556,19.860001,26.803324,10.193848,4.661005,10.295104,5.58,8.092621,7.803739,24.801086,14.348069,27.608257,10.23299,16.114332,24.96653,13.495517,12.009673,6.071576,10.302216,9.34,2.966259,5.406338,4.242923,4.48334,14.660234,9.870522,14.919965,4.09,17.37562,14.507361
1/16/2015,7.403412,19.193176,21.649164,2.093793,20,26.815252,10.62252,4.958925,10.430058,5.61,8.400544,8.043444,24.84833,14.645445,26.911798,10.758524,16.508862,25.350447,13.683668,12.00647,6.222038,10.367492,9.44,2.938364,5.349027,4.262207,4.444013,14.894125,9.786079,14.825833,4.24,18.012569,14.507361
1/19/2015,7.340672,19.107111,21.195276,2.093793,19.9,26.815252,9.945217,4.603343,10.333662,5.39,7.900169,7.572912,23.298849,14.236542,26.920727,10.262739,16.307213,24.435055,13.045698,11.844673,6.045023,10.106385,9.19,2.808182,5.243957,4.127212,4.48334,14.145677,9.767313,14.712873,4.1,17.890799,14.582235
1/20/2015,7.215186,19.02104,21.127865,2.173556,19.940001,26.815252,10.030951,4.833992,10.217987,5.25,7.61149,7.572912,23.686222,13.805401,26.429638,10.272654,16.307213,24.516249,12.923012,11.812279,6.239739,10.0598,9.32,2.743087,5.167542,3.963271,4.404686,14.126966,9.523365,14.96703,4,17.993834,14.703911
1/21/2015,7.24656,19.503025,21.643019,2.193497,20.6,26.815252,10.082393,5.026198,10.603571,5.41,7.601868,7.901395,24.517649,13.902044,27.099308,10.332149,16.745581,25.239691,13.094773,11.852772,6.292843,10.162364,9.82,2.705896,5.434994,3.886127,4.247375,14.491835,9.729783,14.778766,4.08,18.218641,14.577559
1/22/2015,7.234012,19.666552,21.882204,2.183527,22.08,26.815252,10.133833,5.122301,10.728887,5.4,7.168849,7.830372,24.272001,14.556241,26.429638,9.816532,17.27162,25.365191,13.307364,11.73138,6.390201,10.675183,10.25,2.6966,5.492305,4.040416,4.208048,14.295367,9.429539,14.430475,4.07,18.124973,14.727311
1/23/2015,7.215186,19.614914,21.692087,2.133674,22.799999,26.815252,9.782322,4.805161,10.603571,5.2,7.168849,7.688325,24.36648,13.98381,26.018908,9.628135,17.403128,25.121601,13.372829,11.721679,6.283992,10.768354,10,2.622209,5.692893,3.905421,4.090065,12.630069,9.363859,14.684633,3.99,17.160179,14.919181
1/26/2015,7.171272,19.391134,22.041698,2.113734,22.959999,26.803324,9.645145,4.824381,10.613212,5.25,6.986021,7.537399,23.818489,13.64923,26.697504,9.528977,17.236547,25.416821,13.323756,11.755676,6.168933,10.544631,9.91,2.603609,5.492305,3.895779,4.074334,12.396178,9.570278,14.11984,3.98,16.37336,14.694551
1/27/2015,7.127351,19.795656,22.078472,2.023999,22.1,26.803324,9.825189,4.593734,10.584291,5.23,6.755077,7.555155,24.26255,13.307293,27.233242,9.439736,16.088028,25.320887,12.554953,11.59219,6.12468,10.37679,10.17,2.585009,5.559168,3.905421,4.32603,12.88267,9.476452,14.261039,3.89,15.914382,14.905143
1/28/2015,7.058334,18.943583,21.618534,2.014029,22.200001,26.803324,10.056672,4.401527,10.507174,5.23,6.755077,7.768226,23.894077,12.452366,27.08145,9.27117,16.061728,24.80414,12.816617,11.650482,6.106979,10.442066,9.03,2.557114,5.568719,3.905421,4.32603,12.442958,9.57966,14.166906,3.75,15.783246,15.115734
1/29/2015,7.089708,18.547665,21.324135,1.894384,22.799999,26.803324,10.62252,4.228541,10.622851,5.27,7.024511,7.857006,24.593233,12.601012,27.858267,9.63805,16.131866,24.634338,13.086528,11.650482,6.204336,10.470056,8.75,2.594314,5.463649,3.972923,4.23951,12.620713,9.983113,14.06336,3.55,15.165029,15.452679
1/30/2015,7.121074,17.78166,20.68627,1.714916,22.799999,27.29196,10.210995,3.997893,10.420419,5.13,6.485644,7.688325,23.620085,12.266517,28.840448,9.757038,15.947754,24.287397,12.718468,11.407789,6.115829,10.423375,8.18,2.492027,5.444545,3.857202,3.932755,12.442958,10.198914,13.649179,3.35,15.502236,14.975339
2/2/2015,7.058334,17.385752,20.900974,1.694975,22.85,26.666264,10.69968,4.1901,10.352942,5.16,7.71734,7.919152,25.367971,11.998818,29.340469,10.163581,16.482557,24.611021,12.628564,11.608385,6.195486,10.805641,8.66,2.557114,5.721549,3.780057,4.23951,12.414889,10.386567,13.988054,3.48,16.129818,15.242086
2/3/2015,7.121074,17.945185,21.680569,1.774739,23,27.440948,10.485344,4.343865,10.372221,5.35,7.255454,7.590667,25.556929,12.266517,29.867279,10.560208,16.806952,25.297949,12.489486,11.661784,6.177784,10.721769,10,2.585009,6.132277,3.915063,4.208048,12.602002,10.339654,14.110427,3.55,16.907274,15.363762
2/4/2015,7.277925,19.193176,22.226841,1.754798,22.73,27.440948,10.365316,4.276593,10.266184,5.25,7.380548,7.537399,24.84833,12.489486,30.715525,10.312317,16.815718,26.228596,12.415874,11.634284,6.186634,10.768354,10.02,2.492027,6.304211,4.050067,4.208048,13.191406,10.649282,14.025707,3.5,16.691837,15.265489
2/5/2015,7.403412,19.614914,21.870867,1.694975,22.32,27.440948,10.1767,4.228541,10.545733,5.11,7.438283,7.279938,24.234207,13.009915,30.742311,10.213161,16.342281,26.007038,12.6531,11.812279,6.372499,11.141322,9.8,2.529218,6.266003,4.213998,4.050737,13.144627,10.489776,14.035121,3.52,16.532598,15.326323
2/6/2015,7.466151,18.848909,21.962931,1.734857,21.83,27.440948,9.833762,4.401527,10.468616,5.15,7.245831,7.279938,24.120831,12.482045,31.635206,10.411473,15.895146,25.947966,12.432264,11.650482,6.230888,11.17861,9.12,2.371141,6.141829,3.992207,4.042872,13.079138,10.686811,13.602112,3.54,16.682468,15.302927
2/9/2015,7.466151,19.330883,22.190031,1.79468,21.940001,27.113224,9.885202,4.78594,10.574654,5.03,7.245831,7.279938,24.60268,12.489486,32.08165,10.718861,16.096796,26.110441,12.8494,11.990273,6.407901,11.281174,9.28,2.278159,6.017655,3.924704,3.846234,13.116561,10.649282,13.432674,3.85,17.431822,15.302927
2/10/2015,7.428507,18.685375,21.769156,1.756701,21,27.113224,9.610851,4.766719,10.430058,4.98,7.159227,7.262182,23.846838,12.415162,32.197731,10.133835,15.684732,25.778065,12.571246,11.54858,6.266291,11.094736,8.92,2.147977,5.826619,3.808983,3.8541,13.331739,10.602366,13.602112,3.88,16.598166,15.522872
2/11/2015,7.623002,18.891939,21.182272,1.766682,19.870001,26.636513,9.67944,4.862823,10.362581,4.99,6.928284,7.004721,24.659369,11.909614,33.260269,10.570125,15.132392,25.474884,12.186893,11.41909,6.080426,10.320906,9.03,2.045691,5.635582,3.616127,3.78331,13.509496,11.155943,13.790377,3.96,17.075878,15.607113
2/12/2015,7.585359,19.890329,22.02236,1.706795,19.52,26.636513,10.108111,4.612954,10.574654,5.09,7.447906,7.413108,25.32073,12.16243,33.242413,10.42139,14.85184,26.144497,12.710322,11.650482,6.177784,10.535332,9.5,2.073586,6.084518,3.567909,3.972082,13.939854,10.883846,14.072775,3.66,17.403721,15.368441
2/13/2015,7.591629,21.172741,22.609245,1.696813,19.9,26.815252,10.253861,4.661005,10.767446,5.08,7.649981,7.572912,25.613621,12.623335,32.67989,10.917173,14.641423,27.011879,12.841154,12.538849,6.372499,11.094736,9.99,2.166578,6.2469,3.818635,4.01141,14.360856,10.930759,13.837443,3.6,18.115606,15.162533
2/18/2015,7.52889,20.613297,22.85635,1.696813,20.700001,26.338539,10.62252,4.843602,10.989155,5.32,7.900169,7.723836,25.745893,12.601012,32.920971,11.075825,15.009651,27.171709,13.331902,12.671542,6.443305,10.86162,10.12,2.175873,6.476144,4.001849,4.23951,14.688303,11.043351,13.978642,3.75,18.312309,15.162533
2/19/2015,7.466151,20.957573,22.806932,1.696813,20.940001,26.147877,10.571078,4.853212,11.037354,5.37,7.938659,7.830372,25.509693,12.563892,33.215626,10.867595,15.149929,27.16407,13.659131,13.106823,6.567215,10.815035,9.75,2.343246,6.399729,4.11756,4.23951,14.725725,11.202855,14.025707,3.77,17.853333,15.288884
2/20/2015,7.572812,20.708073,22.862545,1.676851,20.42,25.611547,10.425332,5.064639,11.037354,5.26,8.034885,7.626179,24.990049,12.861186,33.394203,10.986584,15.43048,27.308704,13.356438,13.066332,6.461006,11.094736,9.67,2.278159,6.189588,4.050067,4.208048,14.594746,11.493715,14.308104,4.07,18.218641,15.209329
2/23/2015,7.516342,20.63032,23.084894,1.706795,20,25.534103,10.54536,4.862823,10.969876,5.06,8.034885,7.652812,24.243654,12.39284,33.483498,10.728775,15.448016,27.574972,13.413757,13.058234,6.25744,11.225196,9.49,2.296759,6.208692,3.953629,4.168721,15.053171,11.381124,14.496368,3.88,17.562958,15.293567
2/24/2015,7.553985,20.431614,23.338196,1.706795,20,24.437656,10.588228,4.939705,10.940958,5.09,8.304318,7.759349,25.745893,12.541571,32.144154,10.748607,15.474318,27.864157,13.560981,13.339821,6.222038,11.281174,9.86,2.361846,6.485695,3.924704,4.168721,15.26835,10.780637,14.778766,3.9,17.928268,15.199968
2/25/2015,7.510071,19.99966,23.467894,1.686832,20,24.419769,10.673961,4.968536,10.979517,5.15,8.698846,7.821495,26.171053,12.749743,32.724533,10.887426,15.912683,27.932564,13.618203,13.511316,6.151231,11.32776,9.38,2.287455,6.399729,3.857202,4.129392,15.539663,10.968289,14.788179,4.06,17.928268,15.079227
2/26/2015,7.466151,19.878712,23.517321,1.676851,20,24.676012,11.188369,4.949316,11.085551,5.3,8.795072,8.256515,26.407253,12.943033,33.287056,11.046079,15.412948,28.069563,13.773575,13.546914,6.292843,11.840579,9.27,2.306055,6.390177,3.876485,4.247375,16.0168,11.352978,14.863485,4.03,17.235115,14.932277
2/27/2015,7.497524,20.492094,23.226976,1.876476,20.049999,24.908401,11.128355,4.949316,11.162669,5.35,8.506393,7.999054,26.1805,13.158563,32.912041,11.065909,15.614595,27.772823,13.650887,13.60681,6.018472,11.56147,9.57,2.082891,6.543006,3.722197,4.32603,15.848397,11.315448,14.684633,4.13,17.338152,14.553043
3/2/2015,7.679471,20.448898,22.911968,1.746719,19.950001,23.478271,10.759696,4.987757,11.104832,5.11,8.852807,7.679446,25.66086,13.493142,33.34956,10.629619,15.325273,27.649582,13.945333,13.817109,6.25744,11.179235,9.4,2.120082,6.371074,3.74149,4.208048,15.455463,11.671986,14.449304,4.15,16.794872,14.761622
3/3/2015,7.616724,20.414341,22.967621,1.746719,20,25.015657,10.502492,5.026198,11.095191,5.16,8.949034,7.635057,25.76479,13.753317,33.733501,10.907258,14.992115,27.862732,13.781817,13.770208,6.283992,10.701515,9.6,2.045691,6.399729,3.654694,4.192316,15.52095,11.728282,14.364584,4.29,16.935375,14.955976
3/4/2015,7.572812,19.386284,22.491581,1.776663,21,24.431694,10.236714,5.026198,11.085551,5.05,8.881675,7.546278,25.802578,13.604669,34.912121,11.373296,14.799235,27.619184,13.38922,13.488712,5.929964,10.510446,9.21,1.962005,6.151381,3.452197,4.168721,15.137371,12.103586,14.025707,4.44,16.541965,15.117152
3/5/2015,7.497524,19.472675,22.454502,1.766682,20.4,24.431694,10.54536,4.901264,11.326542,5.1,9.035638,7.510765,25.982092,13.805401,34.403172,11.690598,14.404703,27.375538,13.331902,13.349522,5.832607,10.147366,9.28,1.9899,6.218245,3.394336,4.090065,15.202861,12.056675,13.88451,4.45,15.867548,14.884873
3/6/2015,7.491246,19.006159,22.182419,1.776663,20.190001,24.908401,10.5968,4.757109,11.220507,5.04,8.746959,7.590667,25.887613,13.255208,35.599651,11.611272,14.492378,26.644695,13.372829,13.390014,6.098127,10.166425,9.24,1.999205,6.304211,3.41362,4.160855,15.230928,12.385065,13.88451,4.42,16.01742,14.813766
3/9/2015,7.19009,18.263193,21.545691,1.756701,20.35,25.027584,9.996657,4.978146,10.863841,5.02,8.275452,7.386474,25.613621,12.786862,34.617466,11.997984,14.203057,25.951902,13.209213,13.236226,5.974218,9.946671,8.91,1.952709,6.065414,3.191839,4.050737,15.137371,12.553954,13.856271,4.54,15.998685,14.718958
3/10/2015,7.070882,18.375498,20.828524,1.746719,19.559999,25.027584,10.099539,4.949316,10.516815,4.95,8.131111,7.635057,25.934853,12.786862,34.501392,11.660851,14.203057,24.931828,12.988379,13.04533,6.062725,9.746072,8.55,1.878318,5.31082,3.278625,3.688924,15.249639,12.469509,13.790377,4.54,15.520971,14.505641
3/11/2015,7.070882,18.669228,21.452957,1.756701,19.49,25.325497,10.159554,4.997367,10.806004,4.9,8.621865,7.635057,26.076572,12.935593,34.956768,11.769922,14.904441,25.776888,13.258288,13.300929,6.151231,9.736446,8.79,1.924814,5.587823,3.30755,3.806907,15.053171,12.713459,14.11984,4.63,15.296166,14.718958
3/12/2015,7.039516,18.919762,21.069645,1.676851,20.99,25.325497,10.416757,5.35,11.037354,4.91,8.804694,7.901395,26.548975,13.567466,35.546074,11.601356,14.772933,25.883463,13.291071,13.512919,6.151231,9.650479,8.5,2.157282,5.807515,3.471481,3.869831,15.904531,12.957406,15.014097,4.65,15.268064,15.003381
3/13/2015,6.870117,18.461891,20.809946,1.706795,20.440001,25.325497,10.073818,5.5,11.13375,5,8.612243,7.723836,26.445045,13.158563,37.153286,11.631104,14.641423,25.754044,12.841154,13.333323,6.133531,9.956199,8.3,2.166578,5.568719,3.5197,3.893427,16.063578,13.398388,15.917767,4.86,15.436669,14.932277
3/16/2015,6.838742,18.461891,21.11911,1.676851,19.48,23.954983,9.885202,5.59,11.201227,4.97,8.362054,8.1411,26.917448,13.061917,35.938953,11.403043,14.729095,25.754044,12.620612,13.373816,6.222038,9.841558,8.46,2.073586,5.205749,3.394336,3.869831,15.904531,12.976171,16.331947,4.89,15.389834,14.553043
3/17/2015,6.964221,19.394922,21.947489,1.746719,19.200001,24.521059,10.150981,5.81,11.422938,5.1,8.448657,8.123345,27.49378,13.403938,37.072926,11.901863,14.615122,26.492434,12.998396,13.624609,6.461006,9.984884,8.89,2.092186,5.387235,3.30755,3.869831,16.175842,13.229502,16.143684,5.1,16.101719,14.543563
3/18/2015,7.089708,20.768547,22.813038,1.806607,18.77,25.087143,NA,5.7,NA,5.32,8.833563,8.487342,28.230722,13.753317,36.385395,12.041533,15.035952,27.291801,13.343267,13.851107,6.629169,10.214168,NA,2.120082,5.77886,3.346128,4.082199,16.540712,12.750988,16.049549,NA,NA,14.837466
3/19/2015,7.158725,19.844158,22.429731,1.776663,18.5,25.450636,10.159554,5.56,12.068792,5.33,8.852807,8.478464,28.098452,13.916843,37.510441,12.061486,14.422241,27.124338,13.129742,13.886777,6.655722,9.984884,8.9,2.064291,5.826619,3.240048,4.090065,16.709114,13.51098,16.143684,5.14,15.549072,14.837466
3/20/2015,7.215186,20.682161,22.775961,1.696813,18.77,26.070375,10.725403,5.88,12.724286,5.55,8.814317,9.073259,28.438581,14.273746,37.019352,12.280968,14.641423,27.352692,13.548514,14.166829,6.983197,10.080467,9.35,2.073586,5.578271,3.201481,4.208048,17.869209,13.229502,16.576693,5.08,16.27969,14.837466
3/23/2015,7.24656,20.699432,22.720306,1.726757,19.76,26.070375,11.145502,5.92,12.743566,5.73,8.949034,8.948996,28.665335,14.496715,35.796085,12.121344,14.948278,27.177589,13.548514,14.061978,6.974346,9.975354,9.35,2.110787,5.683341,3.230406,4.168721,18.149876,13.041849,16.096619,5,16.22349,14.600448
3/24/2015,7.284203,20.652906,22.503969,1.686832,18.6,28.007029,NA,5.84,13.158069,5.93,9.112619,9.153215,28.844849,14.868499,35.733582,11.672405,14.702795,27.010118,13.334991,14.068553,7.098257,10.080467,NA,2.138682,5.731101,3.346128,4.090065,17.56983,13.013701,16.002485,4.85,15.830079,14.576745
3/25/2015,7.24656,20.178934,22.516268,1.656888,18.049999,28.543358,NA,6.1,13.447256,6.04,9.026015,8.851338,28.769262,15.05435,37.501511,12.021581,15.16746,26.987274,13.417168,14.281498,7.071704,10.032724,NA,2.185177,6.055863,3.403978,4.168721,17.289158,13.614189,16.049549,NA,NA,14.608707
3/26/2015,7.058334,19.388983,21.823879,1.636926,17.09,28.51951,NA,6.05,13.447256,5.65,8.910543,8.851338,28.24962,14.779294,38.197968,11.582618,14.615122,26.226038,12.973762,14.125844,7.0186,9.746072,NA,2.175873,6.017655,3.297909,4.090065,16.652977,13.820607,16.002485,NA,NA,14.494318
3/27/2015,7.102255,19.45042,21.218035,1.527132,16.450001,28.245382,NA,5.62,13.10023,5.47,8.977901,8.79807,28.514166,14.727211,39.439087,10.565023,14.571287,25.769245,12.998396,14.310952,6.938943,9.52626,NA,2.157282,6.189588,3.24969,4.050737,15.764197,13.876903,15.908354,NA,NA,14.756463
3/30/2015,7.183821,20.029724,21.663105,1.447282,18.15,28.418217,NA,5.71,13.061672,5.68,9.237713,9.41064,29.099943,15.225317,40.340916,11.033916,14.466076,26.637148,13.466435,14.600826,7.071704,9.59315,NA,2.147977,6.227796,3.220764,4.090065,15.651928,13.905051,15.77657,NA,NA,15.185431
3/31/2015,7.215186,20.108715,22.011854,1.497188,19.950001,28.90089,NA,5.43,12.772484,5.76,9.391675,9.188691,29.525105,15.002264,40.358772,10.784505,14.378401,26.880699,13.507425,14.867725,7.107107,9.602708,NA,2.147977,6.285107,3.162904,4.01141,16.568779,13.876903,15.437692,NA,14.471877,15.156833
4/1/2015,7.560263,20.863564,22.709173,1.676851,21.5,28.90089,NA,5.57,13.312302,5.95,9.526391,9.659241,30.469908,15.559815,39.599808,11.013962,14.983349,27.800932,13.614236,15.167505,7.204464,9.984884,NA,2.203768,6.304211,3.278625,4.074334,17.027205,13.539129,15.512999,NA,NA,15.395145
4/2/2015,7.717115,21.592073,22.98612,1.646907,21.5,29.437222,NA,5.62,13.312302,5.99,9.612995,9.534986,30.328188,15.463168,39.117653,10.774529,14.641423,28.067469,13.959108,15.239568,7.372627,10.615558,NA,2.073586,6.447488,3.481122,4.082199,17.027205,13.379624,15.625957,NA,NA,15.442813
4/6/2015,8.011992,22.364473,23.112339,1.666869,22.6,29.675581,NA,5.79,13.553292,6.08,9.776579,9.898928,30.177019,15.760547,39.153366,10.754575,15.211299,28.410311,13.868752,15.349282,7.620446,11.08375,NA,2.138682,6.590765,3.702913,4.090065,17.588539,13.29518,15.531825,NA,NA,15.452343
4/7/2015,8.030819,21.662287,23.194002,1.656888,21.17,29.675581,NA,5.7,13.495455,6.06,9.67073,9.561547,29.638483,15.344286,39.394447,10.684741,14.834302,28.425518,13.720949,15.313252,7.611597,10.883055,10.89,2.166578,6.495247,3.587202,4.082199,17.463652,13.464068,16.002485,NA,NA,15.642992
4/8/2015,8.087279,21.372641,23.245926,1.597001,22,29.973492,NA,5.59,13.562932,6.03,9.67073,9.605938,29.458971,15.396285,38.662273,10.405401,14.632653,28.562565,13.885205,15.324691,7.682402,10.988167,NA,2.203768,6.437936,3.587202,4.090065,17.177362,13.276414,15.67302,NA,NA,15.47141
4/9/2015,7.842594,20.591469,22.830164,1.597001,22.35,29.317986,NA,5.58,13.186987,6.03,9.882428,9.765759,29.600691,15.522695,40.278412,10.445307,14.71156,27.991343,13.959108,15.354235,7.770909,10.67283,NA,2.296759,6.676732,3.558267,4.082199,17.081932,13.623572,15.67302,NA,NA,15.414211
4/10/2015,7.873967,21.328754,23.075144,1.646907,22.83,29.317986,NA,5.68,13.206266,5.99,9.766955,9.632588,29.666824,15.344286,40.180191,10.345542,14.72033,28.196951,14.262892,15.313252,7.585044,11.08375,NA,2.259559,6.762699,3.558267,4.050737,16.747929,13.79246,15.67302,NA,NA,15.452343
4/13/2015,7.666924,21.284874,23.023224,1.616963,24.9,30.271471,NA,5.67,12.945997,6.11,9.680353,9.726912,29.562899,15.403728,40.62664,10.365496,15.035952,27.976135,14.18081,15.310009,7.593895,10.414863,NA,2.278159,6.963287,3.664346,4.01141,16.81473,13.876903,15.67302,NA,NA,15.29982
4/14/2015,7.69202,21.126881,23.216278,1.587019,24.34,30.271471,NA,5.84,12.59897,6.01,9.843937,9.7539,29.855787,15.373964,38.840855,10.525118,14.641423,27.976135,14.246433,15.321449,7.523089,10.663301,NA,2.324655,6.915527,3.625769,3.932755,16.43301,13.745545,15.67302,NA,NA,15.442813
4/15/2015,7.767306,21.969496,23.528097,1.587019,25.940001,30.271471,NA,6.34,12.685726,6.19,9.747711,9.843797,29.808546,15.403728,38.456909,10.784505,14.650188,28.379805,14.542039,15.558892,7.638149,10.414863,NA,2.417637,7.163876,3.587202,4.050737,17.005589,13.754929,15.437692,NA,14.509345,15.490472
4/16/2015,7.654377,22.63657,23.468719,1.567057,25.85,30.68856,NA,6.57,12.656808,6.34,9.853559,9.942721,29.959715,15.604458,39.689102,10.235802,14.886909,28.166542,14.320336,15.329644,7.576194,10.31928,12.86,2.417637,7.068357,3.62746,4.042872,17.272793,13.989494,15.95542,NA,14.228337,15.22356
4/17/2015,7.591629,21.548185,22.867268,1.616963,25.98,30.68856,NA,6.1,12.502575,6.22,9.843937,9.807875,30.271503,15.344286,39.93911,9.806816,14.772933,27.808491,13.901563,15.791218,7.708954,10.443547,13.01,2.464132,7.020598,3.52994,4.01141,17.272793,14.073938,15.908354,5.25,14.003532,15.242626
4/20/2015,7.867689,21.44286,22.711401,1.587019,26.49,30.68856,NA,6.14,12.290504,6.22,9.757334,9.843797,30.310326,15.009706,38.930141,9.926533,14.939511,27.343899,13.688137,15.924497,7.434582,10.519975,NA,2.464132,7.166861,3.46169,4.003545,17.053305,13.980112,15.908354,NA,NA,14.994777
4/22/2015,7.873967,22.311811,23.015766,1.606982,27.75,30.986534,NA,6.57,12.492934,6.59,9.882428,10.230374,30.607672,14.950264,38.840855,10.285685,14.904441,28.105619,13.79485,15.967715,7.487687,10.605931,NA,2.464132,7.313123,3.60795,4.003545,17.081932,14.073938,15.908354,NA,NA,14.937584
4/23/2015,8.055914,23.075434,23.520636,1.567057,27,30.96269,NA,7.05,12.570052,6.9,10.03639,10.320272,30.646042,14.979942,39.198013,10.475236,15.149929,28.867249,14.246433,16.34157,7.762058,10.797098,12.92,2.743087,7.459385,3.72497,3.932755,17.129648,14.073938,15.983659,NA,NA,14.994777
4/24/2015,8.469984,23.865389,24.084902,1.746719,27.82,31.582422,NA,7.23,12.464016,7.44,10.122993,10.419106,30.789917,15.388845,38.63549,10.445307,15.491852,29.804075,14.246433,16.462763,7.735506,11.274818,NA,2.705896,7.381379,3.96875,4.01141,17.320507,13.905051,16.426081,NA,NA,15.156833
4/27/2015,8.093558,23.17198,23.728518,1.656888,27.75,29.872198,NA,7.91,12.37726,7.4,10.094125,10.122516,30.425428,15.247639,36.028236,9.766911,15.579525,29.248056,14.090454,16.431633,7.611597,10.768413,12.58,2.780287,7.410631,3.85173,3.972082,17.005589,13.135676,16.360188,NA,NA,15.061505
4/28/2015,8.149986,23.25975,24.092354,1.676851,28.5,28.90089,NA,7.89,12.001314,7.79,10.430918,10.437158,30.694,14.645445,36.76041,9.946486,15.43048,29.545095,14.074,16.417728,7.39033,10.758884,NA,2.585009,7.303372,3.9395,3.956352,16.986502,13.454685,16.379015,NA,NA,14.96618
4/29/2015,8.250419,22.820889,23.520636,1.676851,28.040001,28.382448,NA,7.79,11.364423,7.82,10.479031,10.1764,30.837879,14.243982,37.439011,9.736981,15.675964,29.14143,13.778395,16.561485,7.169062,10.691985,NA,2.566419,7.244867,3.81273,3.941368,17.034218,13.858139,16.002485,NA,NA,15.147301
4/30/2015,8.093558,23.365084,23.877026,1.726757,27.370001,28.310963,NA,8.07,11.345078,7.3,10.44054,10.293285,30.713184,14.236542,37.724735,9.816792,15.61885,29.347134,13.770218,18.183323,7.301822,10.510446,NA,2.585009,7.079103,3.90049,3.989238,16.986502,14.167765,16.096619,NA,NA,15.29982
