Date,PETR3.SA,PETR4.SA
2018-02-19 00:00:00-03:00,9.993391990661621,8.83518123626709
2018-02-20 00:00:00-03:00,10.171679496765137,9.007038116455078
2018-02-21 00:00:00-03:00,10.059078216552734,8.923314094543457
2018-02-22 00:00:00-03:00,10.35934829711914,9.139236450195312
2018-02-23 00:00:00-03:00,10.626779556274414,9.306686401367188
2018-02-26 00:00:00-03:00,10.875438690185547,9.482950210571289
2018-02-27 00:00:00-03:00,10.847289085388184,9.474136352539062
2018-02-28 00:00:00-03:00,10.86136245727539,9.45650863647461
2018-03-01 00:00:00-03:00,10.683076858520508,9.267026901245117
2018-03-02 00:00:00-03:00,10.875438690185547,9.47854232788086
2018-03-05 00:00:00-03:00,11.185091972351074,9.747344017028809
2018-03-06 00:00:00-03:00,11.110027313232422,9.650397300720215
2018-03-07 00:00:00-03:00,10.959891319274902,9.549047470092773
2018-03-08 00:00:00-03:00,10.973965644836426,9.56226921081543
2018-03-09 00:00:00-03:00,11.26015853881836,9.86631965637207
2018-03-12 00:00:00-03:00,11.21324348449707,9.83988094329834
2018-03-13 00:00:00-03:00,11.105332374572754,9.742938041687012
2018-03-14 00:00:00-03:00,11.077181816101074,9.861913681030273
2018-03-15 00:00:00-03:00,10.847289085388184,9.390411376953125
2018-03-16 00:00:00-03:00,10.964581489562988,9.443289756774902
2018-03-19 00:00:00-03:00,10.598627090454102,9.222963333129883
2018-03-20 00:00:00-03:00,10.7393798828125,9.324310302734375
2018-03-21 00:00:00-03:00,11.14755916595459,9.716497421264648
2018-03-22 00:00:00-03:00,11.086565971374512,9.571080207824707
2018-03-23 00:00:00-03:00,11.124098777770996,9.58430004119873
2018-03-26 00:00:00-03:00,11.217936515808105,9.707684516906738
2018-03-27 00:00:00-03:00,10.941123008728027,9.447696685791016
2018-03-28 00:00:00-03:00,10.80506420135498,9.341938972473145
2018-03-29 00:00:00-03:00,10.959891319274902,9.434475898742676
2018-04-02 00:00:00-03:00,10.669004440307617,9.20974063873291
2018-04-03 00:00:00-03:00,10.69715404510498,9.126016616821289
2018-04-04 00:00:00-03:00,10.65961742401123,8.980598449707031
2018-04-05 00:00:00-03:00,10.950506210327148,9.319906234741211
2018-04-06 00:00:00-03:00,11.063108444213867,9.377191543579102
2018-04-09 00:00:00-03:00,10.744068145751953,9.046697616577148
2018-04-10 00:00:00-03:00,11.166325569152832,9.430068969726562
2018-04-11 00:00:00-03:00,11.424372673034668,9.60633373260498
2018-04-12 00:00:00-03:00,11.443137168884277,9.55345344543457
2018-04-13 00:00:00-03:00,11.133482933044434,9.341938972473145
2018-04-16 00:00:00-03:00,10.7393798828125,9.086359024047852
2018-04-17 00:00:00-03:00,10.936430931091309,9.267026901245117
2018-04-18 00:00:00-03:00,11.293004035949707,9.60633373260498
2018-04-19 00:00:00-03:00,11.433754920959473,9.782596588134766
2018-04-20 00:00:00-03:00,11.46190357208252,9.853100776672363
2018-04-23 00:00:00-03:00,11.424372673034668,9.905981063842773
2018-04-24 00:00:00-03:00,11.386836051940918,9.8707275390625
2018-04-25 00:00:00-03:00,11.025577545166016,9.57548713684082
2018-04-26 00:00:00-03:00,11.471290588378906,9.972078323364258
2018-04-27 00:00:00-03:00,11.504129409790039,10.007332801818848
2018-04-30 00:00:00-03:00,11.555740356445312,10.121901512145996
2018-05-02 00:00:00-03:00,11.527587890625,9.958860397338867
2018-05-03 00:00:00-03:00,11.405604362487793,9.89276123046875
2018-05-04 00:00:00-03:00,11.208551406860352,9.813440322875977
2018-05-07 00:00:00-03:00,11.60734748840332,9.980889320373535
2018-05-08 00:00:00-03:00,11.60734748840332,10.095464706420898
2018-05-09 00:00:00-03:00,12.770899772644043,10.9194917678833
2018-05-10 00:00:00-03:00,13.530959129333496,11.346929550170898
2018-05-11 00:00:00-03:00,13.582569122314453,11.210326194763184
2018-05-14 00:00:00-03:00,14.145578384399414,11.562853813171387
2018-05-15 00:00:00-03:00,14.502147674560547,11.805214881896973
2018-05-16 00:00:00-03:00,14.839953422546387,12.069605827331543
2018-05-17 00:00:00-03:00,14.173727035522461,11.435063362121582
2018-05-18 00:00:00-03:00,14.145578384399414,11.302862167358398
2018-05-21 00:00:00-03:00,13.671711921691895,11.038470268249512
2018-05-22 00:00:00-03:00,13.356827735900879,10.910422325134277
2018-05-23 00:00:00-03:00,12.759949684143066,10.274606704711914
2018-05-24 00:00:00-03:00,10.90353012084961,8.866098403930664
2018-05-25 00:00:00-03:00,10.823636054992676,8.74246597290039
2018-05-28 00:00:00-03:00,9.300898551940918,7.466421127319336
2018-05-29 00:00:00-03:00,10.452349662780762,8.521697044372559
2018-05-30 00:00:00-03:00,10.428852081298828,8.380407333374023
2018-06-01 00:00:00-03:00,8.873217582702637,7.135265827178955
2018-06-04 00:00:00-03:00,9.390196800231934,7.740175247192383
2018-06-05 00:00:00-03:00,9.108205795288086,7.325129985809326
2018-06-06 00:00:00-03:00,9.056509971618652,7.210328578948975
2018-06-07 00:00:00-03:00,8.892016410827637,6.958651065826416
2018-06-08 00:00:00-03:00,8.459635734558105,6.733466625213623
2018-06-11 00:00:00-03:00,8.642927169799805,6.804112911224365
2018-06-12 00:00:00-03:00,8.572430610656738,6.82619047164917
2018-06-13 00:00:00-03:00,8.454935073852539,6.698141574859619
2018-06-14 00:00:00-03:00,8.450236320495605,6.667234897613525
2018-06-15 00:00:00-03:00,8.365640640258789,6.609837055206299
2018-06-18 00:00:00-03:00,8.088353157043457,6.402312278747559
2018-06-19 00:00:00-03:00,8.389139175415039,6.808526992797852
2018-06-20 00:00:00-03:00,8.73222541809082,7.15734338760376
2018-06-21 00:00:00-03:00,8.295143127441406,6.667234897613525
2018-06-22 00:00:00-03:00,8.346839904785156,6.6716508865356445
2018-06-25 00:00:00-03:00,8.501933097839355,6.932158946990967
2018-06-26 00:00:00-03:00,8.704025268554688,7.0822834968566895
2018-06-27 00:00:00-03:00,8.93901538848877,7.307467460632324
2018-06-28 00:00:00-03:00,8.887319564819336,7.329543590545654
2018-06-29 00:00:00-03:00,9.127007484436035,7.590052127838135
2018-07-02 00:00:00-03:00,9.249201774597168,7.713682651519775
2018-07-03 00:00:00-03:00,9.28210163116455,7.726930141448975
2018-07-04 00:00:00-03:00,9.733281135559082,7.775496482849121
2018-07-05 00:00:00-03:00,9.441892623901367,7.885883331298828
2018-07-06 00:00:00-03:00,9.50299072265625,7.92120361328125
2018-07-10 00:00:00-03:00,9.488892555236816,7.837314128875732
2018-07-11 00:00:00-03:00,9.408994674682617,7.687190055847168
2018-07-12 00:00:00-03:00,9.681583404541016,7.925622463226318
2018-07-13 00:00:00-03:00,9.6721830368042,7.996268272399902
2018-07-16 00:00:00-03:00,9.578186988830566,7.894713878631592
2018-07-17 00:00:00-03:00,9.897771835327148,8.075743675231934
2018-07-18 00:00:00-03:00,9.705081939697266,7.969773769378662
2018-07-19 00:00:00-03:00,9.817877769470215,8.124314308166504
2018-07-20 00:00:00-03:00,10.06696891784668,8.51728343963623
2018-07-23 00:00:00-03:00,10.113964080810547,8.504035949707031
2018-07-24 00:00:00-03:00,10.292557716369629,8.680654525756836
2018-07-25 00:00:00-03:00,10.424153327941895,8.813115119934082
2018-07-26 00:00:00-03:00,10.16096305847168,8.570268630981445
2018-07-27 00:00:00-03:00,10.386553764343262,8.72922134399414
2018-07-30 00:00:00-03:00,10.367753982543945,8.782206535339355
2018-07-31 00:00:00-03:00,10.311355590820312,8.707145690917969
2018-08-01 00:00:00-03:00,10.372453689575195,8.835192680358887
2018-08-02 00:00:00-03:00,10.546346664428711,9.01180648803711
2018-08-03 00:00:00-03:00,10.91292953491211,9.32088565826416
2018-08-06 00:00:00-03:00,10.950529098510742,9.2899751663208
2018-08-07 00:00:00-03:00,10.908231735229492,9.144268035888672
2018-08-08 00:00:00-03:00,10.687342643737793,8.892589569091797
2018-08-09 00:00:00-03:00,10.696739196777344,8.980900764465332
2018-08-10 00:00:00-03:00,10.414752006530762,8.649746894836426
2018-08-13 00:00:00-03:00,10.527545928955078,8.848437309265137
2018-08-14 00:00:00-03:00,10.485154151916504,8.844009399414062
2018-08-15 00:00:00-03:00,10.070645332336426,8.432351112365723
2018-08-16 00:00:00-03:00,10.028251647949219,8.388089179992676
2018-08-17 00:00:00-03:00,9.86810302734375,8.171192169189453
2018-08-20 00:00:00-03:00,9.891654014587402,8.126931190490723
2018-08-21 00:00:00-03:00,9.72679328918457,7.843635082244873
2018-08-22 00:00:00-03:00,10.014124870300293,8.122502326965332
2018-08-23 00:00:00-03:00,9.877522468566895,7.945446491241455
2018-08-24 00:00:00-03:00,9.934046745300293,8.100367546081543
2018-08-27 00:00:00-03:00,10.103619575500488,8.281852722167969
2018-08-28 00:00:00-03:00,10.004700660705566,8.122502326965332
2018-08-29 00:00:00-03:00,10.442760467529297,8.543011665344238
2018-08-30 00:00:00-03:00,10.211956024169922,8.32169246673584
2018-08-31 00:00:00-03:00,10.400368690490723,8.525308609008789
2018-09-03 00:00:00-03:00,10.244927406311035,8.4102201461792
2018-09-04 00:00:00-03:00,10.136590003967285,8.255295753479004
